dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1610128800,2021-01-08 18:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,288.12,287.92,287.05,289.301,1020,,,94,2.1,180,,,,,0,800,Clear,sky is clear,01n
1610132400,2021-01-08 19:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,287.37,288.15,285.85,289.301,1020,,,96,0.5,200,,,,,0,800,Clear,sky is clear,01n
1610136000,2021-01-08 20:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,287.86,288.8,286.25,290.046,1021,,,96,0.5,200,,,,,0,800,Clear,sky is clear,01d
1610139600,2021-01-08 21:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,289.6,290.63,287.59,291.15,1021,,,93,1,250,,,,,0,800,Clear,sky is clear,01d
1610143200,2021-01-08 22:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,292.18,293.07,290.026,293.15,1021,,,82,1.5,200,,,,,0,800,Clear,sky is clear,01d
1610146800,2021-01-08 23:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,294.39,295.65,290.674,296.48,1021,,,76,1.5,170,,,,,0,800,Clear,sky is clear,01d
1610150400,2021-01-09 00:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,296.07,296.86,292.04,299.82,1020,,,68,2.1,190,,,,,0,800,Clear,sky is clear,01d
1610154000,2021-01-09 01:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,297.37,297.46,292.564,302.04,1020,,,70,4.1,170,,,,,0,800,Clear,sky is clear,01d
1610157600,2021-01-09 02:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,297.91,297.63,293.147,303.15,1019,,,71,5.1,170,,,,,53,803,Clouds,broken clouds,04d
1610161200,2021-01-09 03:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,297.71,297.7,291.317,301.05,1020,,,71,4.6,160,,,,,53,803,Clouds,broken clouds,04d
1610164800,2021-01-09 04:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,298.38,298.03,291.317,304.26,1019,,,65,4.6,170,,,,,53,803,Clouds,broken clouds,04d
1610168400,2021-01-09 05:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,298.28,297.33,294.26,302.65,1018,,,63,5.1,170,,,,,0,800,Clear,sky is clear,01d
1610172000,2021-01-09 06:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,297.83,296.18,294.26,299.95,1018,,,62,5.7,170,,,,,0,800,Clear,sky is clear,01d
1610175600,2021-01-09 07:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,296.94,295.35,294.75,298.95,1018,,,66,5.7,170,,,,,0,800,Clear,sky is clear,01d
1610179200,2021-01-09 08:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,295.14,293.06,292.117,297.95,1019,,,68,5.7,180,,,,,33,802,Clouds,scattered clouds,03d
1610182800,2021-01-09 09:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,293.4,291.35,291.48,295.75,1019,,,76,5.7,180,,,,,33,802,Clouds,scattered clouds,03d
1610186400,2021-01-09 10:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,291.86,291.66,289.26,295.37,1019,,,89,3.6,190,,,,,33,802,Clouds,scattered clouds,03n
1610190000,2021-01-09 11:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,290.77,290.92,288.71,293.15,1020,,,90,2.6,180,,,,,0,800,Clear,sky is clear,01n
1610193600,2021-01-09 12:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,290.31,291.19,288.15,292.634,1020,,,92,1.5,170,,,,,0,800,Clear,sky is clear,01n
1610197200,2021-01-09 13:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,289.45,290.08,286.95,292.634,1020,,,93,1.5,190,,,,,0,800,Clear,sky is clear,01n
1610200800,2021-01-09 14:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,288.75,289.06,286.55,291.236,1019,,,93,1.59,211,,,,,100,804,Clouds,overcast clouds,04n
1610204400,2021-01-09 15:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,288.54,288.84,286.95,291.236,1018,,,94,1.59,211,,,,,100,804,Clouds,overcast clouds,04n
1610208000,2021-01-09 16:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,287.95,288.57,286.85,291.236,1018,,,96,1,220,,,,,100,804,Clouds,overcast clouds,04n
1610211600,2021-01-09 17:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,287.89,288.49,284.82,291.461,1018,,,96,1,220,,,,,0,800,Clear,sky is clear,01n
1610215200,2021-01-09 18:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,287.82,288.4,285.37,291.461,1018,,,96,1,210,,,,,0,800,Clear,sky is clear,01n
1610218800,2021-01-09 19:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,287.46,287.57,285.15,291.141,1018,,,96,1.5,200,,,,,0,800,Clear,sky is clear,01n
1610222400,2021-01-09 20:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,288.16,288.97,286.65,291.612,1019,,,98,1,190,,,,,66,803,Clouds,broken clouds,04d
1610226000,2021-01-09 21:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,290.29,291.25,288.55,291.612,1020,,,88,1,150,,,,,66,803,Clouds,broken clouds,04d
1610229600,2021-01-09 22:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,292.46,292.42,290.942,293.71,1020,,,68,1.5,80,,,,,66,803,Clouds,broken clouds,04d
1610233200,2021-01-09 23:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,294.12,293.56,292.59,295.93,1019,,,73,3.6,50,,,,,0,800,Clear,sky is clear,01d
1610236800,2021-01-10 00:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,295.74,294.98,293.15,297.65,1018,,,60,3.1,50,,,,,0,800,Clear,sky is clear,01d
1610240400,2021-01-10 01:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,297.41,296.78,293.502,300.37,1017,,,52,2.6,60,,,,,0,800,Clear,sky is clear,01d
1610244000,2021-01-10 02:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,298.94,297.9,294.26,303.71,1016,,,47,3.1,40,,,,,21,801,Clouds,few clouds,02d
1610247600,2021-01-10 03:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,300.03,299.57,294.731,304.82,1017,,,46,2.6,30,,,,,21,801,Clouds,few clouds,02d
1610251200,2021-01-10 04:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,301.29,301.74,294.731,307.04,1016,,,50,2.6,110,,,,,21,801,Clouds,few clouds,02d
1610254800,2021-01-10 05:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,301.74,301.63,298.25,304.65,1015,,,58,5.1,170,,,,,0,800,Clear,sky is clear,01d
1610258400,2021-01-10 06:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,300.24,300.44,297.25,302.55,1015,,,60,4.1,170,,,,,0,800,Clear,sky is clear,01d
1610262000,2021-01-10 07:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,298.63,298.46,295.05,301.25,1014,,,69,5.1,180,,,,,0,800,Clear,sky is clear,01d
1610265600,2021-01-10 08:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,296.51,295.46,293.098,298.75,1015,,,69,5.1,180,,,,,100,804,Clouds,overcast clouds,04d
1610269200,2021-01-10 09:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,295.54,295.09,292.59,299.15,1014,,,72,4.1,190,,,,,100,804,Clouds,overcast clouds,04d
1610272800,2021-01-10 10:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,293.88,293.56,290.93,299.26,1014,,,77,3.6,200,,,,,100,804,Clouds,overcast clouds,04n
1610276400,2021-01-10 11:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,293.31,293.36,290.37,297.59,1014,,,80,3.1,210,,,,,0,800,Clear,sky is clear,01n
1610280000,2021-01-10 12:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,292.76,293.03,290.37,296.611,1013,,,81,2.6,210,,,,,0,800,Clear,sky is clear,01n
1610283600,2021-01-10 13:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,292.35,293.66,290.95,295.37,1013,,,82,1,240,,,,,0,800,Clear,sky is clear,01n
1610287200,2021-01-10 14:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,292.23,293.14,290.65,294.82,1012,,,82,1.5,240,,,,,100,804,Clouds,overcast clouds,04n
1610290800,2021-01-10 15:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,291.89,293.1,290.37,294.26,1012,,,83,1,220,,,,,100,804,Clouds,overcast clouds,04n
1610294400,2021-01-10 16:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,291.48,293.21,289.65,293.71,1011,,,86,0.34,326,,,,,100,804,Clouds,overcast clouds,04n
1610298000,2021-01-10 17:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,290.82,291.5,289.25,293.885,1011,,,86,1.49,24,,,,,0,800,Clear,sky is clear,01n
1610301600,2021-01-10 18:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,290.45,291.06,289.05,294.15,1012,,,87,1.49,24,,,,,0,800,Clear,sky is clear,01n
1610305200,2021-01-10 19:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,291.34,292.55,289.65,294.05,1011,,,86,1,280,,,,,0,800,Clear,sky is clear,01n
1610308800,2021-01-10 20:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,292.5,293.59,290.15,297.59,1011,,,83,1.5,360,,,,,35,802,Clouds,scattered clouds,03d
1610312400,2021-01-10 21:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,295.76,298.11,293.15,299.82,1011,,,82,1.5,20,,,,,35,802,Clouds,scattered clouds,03d
1610316000,2021-01-10 22:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,300.04,302.96,294.452,303.05,1012,,,75,2.6,40,,,,,35,802,Clouds,scattered clouds,03d
1610319600,2021-01-10 23:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,304.1,305.55,300.616,306.35,1011,,,47,2.1,20,,,,,0,800,Clear,sky is clear,01d
1610323200,2021-01-11 00:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,306.39,301.72,300.616,307.55,1010,,,24,6.7,340,,,,,0,800,Clear,sky is clear,01d
1610326800,2021-01-11 01:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,307.26,301.92,300.616,308.71,1009,,,21,7.2,330,,,,,0,800,Clear,sky is clear,01d
1610330400,2021-01-11 02:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,307.61,301.98,302.35,309.26,1008,,,19,7.2,340,,,,,100,804,Clouds,overcast clouds,04d
1610334000,2021-01-11 03:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,308.08,303.24,306.35,309.26,1007,,,19,6.2,360,,,,,100,804,Clouds,overcast clouds,04d
1610337600,2021-01-11 04:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,308.93,303.33,307.04,310.37,1006,,,16,6.7,360,,,,,100,804,Clouds,overcast clouds,04d
1610341200,2021-01-11 05:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,308.88,303.46,303.568,310.93,1006,,,17,6.7,350,,,,,0,800,Clear,sky is clear,01d
1610344800,2021-01-11 06:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,309.03,302.32,307.85,309.82,1005,,,12,7.2,350,,,,,0,800,Clear,sky is clear,01d
1610348400,2021-01-11 07:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,308.3,302.92,303.568,309.82,1004,,,14,5.7,350,,,,,0,800,Clear,sky is clear,01d
1610352000,2021-01-11 08:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,307.2,302.96,303.079,308.71,1004,,,17,4.6,350,,,,,100,804,Clouds,overcast clouds,04d
1610355600,2021-01-11 09:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,306.01,302.09,303.079,307.15,1004,,,18,4.1,350,,,,,100,804,Clouds,overcast clouds,04d
1610359200,2021-01-11 10:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,301.8,297.59,297.209,305.65,1005,,,26,5.1,240,,,,,100,804,Clouds,overcast clouds,04n
1610362800,2021-01-11 11:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,298.99,299.72,294.15,304.65,1007,,,63,3.1,190,0.33,,,,0,500,Rain,light rain,10n
1610366400,2021-01-11 12:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,296.95,296.31,294.26,300.93,1007,,,57,3.1,160,0.33,,,,0,500,Rain,light rain,10n
1610370000,2021-01-11 13:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,296.16,297.38,293.71,299.121,1007,,,64,1,120,0.33,,,,0,500,Rain,light rain,10n
1610373600,2021-01-11 14:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,294.5,292.13,292.04,297.59,1008,,,58,4.6,270,,,,,50,802,Clouds,scattered clouds,03n
1610377200,2021-01-11 15:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,293.24,291.28,290.25,296.48,1009,,,68,4.6,260,,,,,50,802,Clouds,scattered clouds,03n
1610380800,2021-01-11 16:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,291.91,290.87,289.15,294.26,1010,,,72,3.1,270,,,,,50,802,Clouds,scattered clouds,03n
1610384400,2021-01-11 17:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,291.19,291.59,289.26,293.15,1011,,,80,1.5,250,,,,,0,800,Clear,sky is clear,01n
1610388000,2021-01-11 18:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,291.12,290.38,288.71,292.59,1012,,,80,3.1,200,,,,,0,800,Clear,sky is clear,01n
1610391600,2021-01-11 19:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,290.6,288.11,288.15,292.59,1013,,,72,4.6,210,,,,,0,800,Clear,sky is clear,01n
1610395200,2021-01-11 20:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,290.12,287.03,288.45,291.48,1014,,,77,5.7,210,,,,,93,804,Clouds,overcast clouds,04d
1610398800,2021-01-11 21:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,289.9,286.62,288.25,291.48,1015,,,75,5.7,200,,,,,93,804,Clouds,overcast clouds,04d
1610402400,2021-01-11 22:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,290.93,286.13,289.26,292.15,1015,,,58,6.7,200,,,,,93,804,Clouds,overcast clouds,04d
1610406000,2021-01-11 23:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,292.13,288.61,289.85,293.15,1015,,,56,5.1,180,,,,,0,800,Clear,sky is clear,01d
1610409600,2021-01-12 00:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,292.49,288.64,290.813,293.71,1016,,,56,5.7,170,,,,,0,800,Clear,sky is clear,01d
1610413200,2021-01-12 01:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,293.36,289.81,290.813,294.82,1016,,,57,5.7,180,,,,,0,800,Clear,sky is clear,01d
1610416800,2021-01-12 02:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,293.89,290.14,291.597,296.48,1016,,,57,6.2,170,,,,,17,801,Clouds,few clouds,02d
1610420400,2021-01-12 03:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,293.94,291.84,291.597,297.04,1016,,,59,4.1,150,,,,,17,801,Clouds,few clouds,02d
1610424000,2021-01-12 04:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,293.76,289.9,291.597,297.04,1016,,,56,6.2,180,,,,,17,801,Clouds,few clouds,02d
1610427600,2021-01-12 05:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,293.37,289.05,290.93,296.48,1016,,,56,6.7,180,,,,,0,800,Clear,sky is clear,01d
1610431200,2021-01-12 06:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,292.89,288.09,290.93,295.93,1016,,,56,7.2,180,,,,,0,800,Clear,sky is clear,01d
1610434800,2021-01-12 07:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,291.76,287.24,290.37,293.15,1016,,,59,6.7,170,,,,,0,800,Clear,sky is clear,01d
1610438400,2021-01-12 08:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,290.9,286.99,288.99,293.15,1016,,,61,5.7,180,,,,,0,800,Clear,sky is clear,01d
1610442000,2021-01-12 09:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,289.74,286.56,287.65,291.48,1016,,,65,4.6,170,,,,,0,800,Clear,sky is clear,01d
1610445600,2021-01-12 10:00:00 +0000 UTC,39600,Waurn Ponds,-38.208813,144.270915,288.38,286.66,285.93,290.54,1016,,,72,2.6,160,,,,,0,800,Clear,sky is clear,01n
